Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario8;Bridgepath;bridge_N1_LRP018A_LRP018B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);15,8802571900195;0,837900543323601;38,7769430661409;13,8926161778463;19,4218876129518
Scenario8;Bridgepath;bridge_N1_LRP018A_LRP018B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);24,8281236756281;0,837900543323826;60,8315095307464;22,1539562211921;30,971247056863
Scenario8;Bridgepath;bridge_N1_LRP018A_LRP018B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);6,8577934576652;0,8379005433234;15,9397404992432;5,55914072059406;7,77168280745665
Scenario8;Bridgepath;bridge_N1_LRP018A_LRP018B;[Travelers];Throughput;NumberEntered;Total;1410,9;1396;1436;9,87970202182232;13,8118306775991
Scenario8;Bridgepath;bridge_N1_LRP018A_LRP018B;[Travelers];Throughput;NumberExited;Total;1408;1389;1429;10,1215899541525;14,1499901845274
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberAccumulated;Average;1,29707197947876;0;12,9707197947876;2,93397681758095;4,10170174433605
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberAccumulated;Maximum;2,4;0;24;5,4288;7,58946638440411
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberOnLink;Average;1,47264759335258;0,173862355042592;13,1423550649876;2,93298669643062;4,1003175542412
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberOnLink;Maximum;5,8;3;24;4,59630879728506;6,42564307201146
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];FlowTime;TimeOnLink;Average (Minutes);7,65711233318428;0,899288043323741;68,4775309419291;15,2861985436645;21,3701167831692
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);9,89107263303643;0,89928804332402;90,8171339404481;20,3394167419295;28,4345195330938
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,40403501474363;0,899288043323381;45,9467577575259;10,1897376493526;14,2452607124334
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Throughput;NumberEntered;Total;1407,2;1389;1428;10,154115508502;14,1954609333798
Scenario8;Bridgepath;bridge_N1_LRP020B_LRP020C;[Travelers];Throughput;NumberExited;Total;1405,5;1372;1428;12,3722646673921;17,2964350854928
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];Content;NumberOnLink;Average;6,7127918515304;0,206984199245226;13,3661060258165;4,90369771097458;6,85537299895391
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];Content;NumberOnLink;Maximum;13,5;3;25;7,34327873636838;10,2659090629563
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);34,8080728124476;1,06601304332305;68,950389374162;25,4425515753179;35,5687057755568
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);46,046509864429;1,06601304332365;91,0561128317319;33,9152965285817;47,4136094386914
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);23,5771819345402;1,06601304332258;46,116309638189;16,9734238680324;23,7288590249547
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];Throughput;NumberEntered;Total;1405,5;1372;1428;12,3722646673921;17,2964350854928
Scenario8;Bridgepath;bridge_N1_LRP022A_LRP022B;[Travelers];Throughput;NumberExited;Total;1398,9;1360;1428;16,211701380176;22,6639704278742
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberAccumulated;Average;6,5040160283114;0;13,1583637051944;4,90443103028241;6,85639817988446
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberAccumulated;Maximum;11,5;0;25;8,69718654508457;12,1586731732263
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberOnLink;Average;6,68716977641216;0,181934272161969;13,3402494528999;4,90351930589339;6,85512358851947
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberOnLink;Maximum;13,4;3;25;7,41991168680598;10,373041983912
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];FlowTime;TimeOnLink;Average (Minutes);34,6790604020978;0,937000543323447;68,8213774153842;25,4425516435193;35,5687058709025
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);45,9174973644291;0,93700054332345;90,9271003317319;33,9152965285818;47,4136094386917
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);23,4481694345408;0,937000543323396;45,9872971381898;16,9734238680323;23,7288590249545
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Throughput;NumberEntered;Total;1405,5;1372;1428;12,3722646673921;17,2964350854928
Scenario8;Bridgepath;bridge_N1_LRP022C_LRP022D;[Travelers];Throughput;NumberExited;Total;1398,9;1360;1428;16,211701380176;22,6639704278742
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberAccumulated;Average;2,64916989459116;0;26,4914735986893;5,9923656645108;8,37733159701262
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberAccumulated;Maximum;3,9;0;38;8,57341435135384;11,9856395555496
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberOnLink;Average;2,95851934905791;0,305099091353016;26,7890827925015;5,98941564325424;8,37320746513082
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberOnLink;Maximum;7,8;4;38;7,59858440500597;10,6228265750903
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);15,7697722522223;1,59578804332338;143,335630132312;32,0615522805292;44,8220736193802
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);25,1348256534465;1,59578804332369;236,986164144552;53,2453030740979;74,4369727763548
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);7,82441522101701;1,59578804332284;63,8820598202619;14,0891546759436;19,696648577539
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Throughput;NumberEntered;Total;1397,6;1359;1427;16,2283502501024;22,6872455602506
Scenario8;Bridgepath;bridge_N1_LRP028A_LRP028B;[Travelers];Throughput;NumberExited;Total;1394;1326;1427;21,5042069000463;30,0628970290253
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberAccumulated;Average;2,1369980619057;0;7,2156764389681;2,46150540339359;3,44118636053727
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberAccumulated;Maximum;5,1;0;17;5,71699089031984;7,99235746058557
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberOnLink;Average;2,29927210980989;0,154149902145412;7,37626066843618;2,46143353637338;3,44108589039027
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberOnLink;Maximum;7,3;3;17;4,63633367651639;6,48159788255266
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);11,9513380790481;0,837013043323496;38,3054482170616;12,8015790811459;17,8966169510108
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);18,8297067688295;0,837013043323509;60,8343328669193;20,7231609355366;28,9709941974012
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,34793385325711;0,837013043323402;15,9005348983831;5,19548136076395;7,26328675551064
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Throughput;NumberEntered;Total;1394;1326;1427;21,5042069000463;30,0628970290253
Scenario8;Bridgepath;bridge_N1_LRP029A_LRP029B;[Travelers];Throughput;NumberExited;Total;1391,7;1326;1427;21,8427176047304;30,5361352426196
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];Content;NumberOnLink;Average;3,8160411070911;0,153134683395448;7,66155000432803;2,75832732527396;3,856143625175
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];Content;NumberOnLink;Maximum;9,8;3;20;4,99919627140203;6,98888005652153
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);19,6286818130787;0,831500543323678;38,7684635943184;14,1738815923119;19,8150968688063
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);30,8185885379018;0,831500543323784;60,8302844758569;22,610270406515;31,6091746228508
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);8,34919123309634;0,831500543323251;15,9291012888492;5,66836325820242;7,92437599519574
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];Throughput;NumberEntered;Total;1391,5;1326;1427;21,9108040975223;30,631320209514
Scenario8;Bridgepath;bridge_N1_LRP030A_LRP030B;[Travelers];Throughput;NumberExited;Total;1387,2;1326;1427;20,5436982493416;28,720105230386
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberAccumulated;Average;3,65539375893326;0;7,49708000163096;2,75729256421331;3,85469702845276
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberAccumulated;Maximum;8,1;0;20;6,2400048749981;8,72353139502576
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberOnLink;Average;3,8151504512282;0,152685777145452;7,66018708245308;2,75802129812369;3,85571579899432
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberOnLink;Maximum;9,8;3;20;4,99919627140203;6,98888005652153
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];FlowTime;TimeOnLink;Average (Minutes);19,6262443349733;0,829063043323703;38,7660260943186;14,1738816089299;19,8150968920382
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);30,816151037902;0,82906304332397;60,8278469758571;22,610270406515;31,6091746228508
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);8,3467537330963;0,82906304332333;15,926663788849;5,66836325820239;7,9243759951957
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Throughput;NumberEntered;Total;1391,3;1326;1427;21,9931602540426;30,7464541767737
Scenario8;Bridgepath;bridge_N1_LRP030C_LRP030D;[Travelers];Throughput;NumberExited;Total;1387,1;1326;1427;20,5399619873066;28,7148819333189
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberAccumulated;Average;0,735052022442865;0;7,35052022442865;1,66268767476576;2,32443858963266
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberAccumulated;Maximum;1,5;0;15;3,393;4,74341649025257
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberOnLink;Average;0,895172992966744;0,153134683395425;7,51350384652996;1,66340864014418;2,32544649976083
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberOnLink;Maximum;4,8;3;15;2,60757576304122;3,64539283053128
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,57899871306371;0,831500543323563;38,306482240725;8,47684085995221;11,8506297436912
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,8238018029775;0,831500543323784;60,7545131398609;13,5545854493367;18,9493204064018
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,3356749532242;0,831500543323358;15,8732446423318;3,4024425151957;4,75661713342638
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Throughput;NumberEntered;Total;1387,1;1326;1427;20,5399619873066;28,7148819333189
Scenario8;Bridgepath;bridge_N1_LRP031B_LRP031C;[Travelers];Throughput;NumberExited;Total;1386,4;1326;1427;20,2381240988388;28,2929123437105
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberAccumulated;Average;1,31509705781695;0;13,1509705781695;2,97474954478194;4,1587020468877
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberAccumulated;Maximum;2;0;20;4,524;6,32455532033676
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberOnLink;Average;1,48454594615528;0,162255537562116;13,3237325647787;2,97558300858573;4,15986722989711
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberOnLink;Maximum;5,3;3;20;3,72524838903394;5,20789998197183
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);7,55393402212747;0,88102554332369;67,6101103313615;15,0941189790541;21,1015894108694
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);9,87780313322179;0,881025543324085;90,8488014423011;20,3507109083486;28,450308786037
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);5,38311811373944;0,881025543323233;45,9019512474853;10,1837333942815;14,2368667594372
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Throughput;NumberEntered;Total;1386,3;1326;1427;20,2826;28,3550896861765
Scenario8;Bridgepath;bridge_N1_LRP033A_LRP033B;[Travelers];Throughput;NumberExited;Total;1384,6;1326;1411;18,6413443678293;26,0606131078215
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberAccumulated;Average;0,733693594614784;0;7,33693594614784;1,65961491101864;2,32014286365897
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberAccumulated;Maximum;1,6;0;16;3,6192;5,05964425626941
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberOnLink;Average;0,89249075178307;0,152082955889418;7,4977944945779;1,66013423942206;2,32086888514809
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberOnLink;Maximum;4,9;3;16;2,83026331637182;3,95671019352638
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,57883484264556;0,826413043323616;38,350631036543;8,48797811006622;11,8661996275246
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,82414860512627;0,826413043323839;60,8037686613481;13,5668778407971;18,9665051786853
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,32662426728346;0,826413043323413;15,8285252829239;3,39347778859763;4,74408443906273
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Throughput;NumberEntered;Total;1384,4;1325;1410;18,7417161818228;26,2009329774512
Scenario8;Bridgepath;bridge_N1_LRP035A_LRP035B;[Travelers];Throughput;NumberExited;Total;1383,4;1325;1410;18,1875053110645;25,4261457733745
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberAccumulated;Average;3,55539349163581;0;7,24437135333197;2,6815129372833;3,74875705438703
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberAccumulated;Maximum;8,4;0;19;6,36404587035637;8,89694079757506
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Average;3,71240114401502;0,155975343267572;7,40224814611866;2,68052923365067;3,74738183598664
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Maximum;10,1;3;19;5,09661613622215;7,12507309904022
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Average (Minutes);19,5594686150604;0,817338043323519;38,6081081300417;14,1321779716772;19,756795176551
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);30,8112176960206;0,81733804332373;60,8171805787948;22,6153855370622;31,61632557911
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);8,33043556645589;0,817338043323304;15,8686332371788;5,66488180190631;7,9195089167386
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Throughput;NumberEntered;Total;1382,6;1324;1409;18,1186058801443;25,3298243183801
Scenario8;Bridgepath;bridge_N1_LRP038D_LRP038E;[Travelers];Throughput;NumberExited;Total;1377,8;1316;1409;20,1694647663244;28,1969265464637
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Average;0,690396625970362;0;6,90396331005084;1,56167642659903;2,18322479055955
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Maximum;1,6;0;15;3,37536081626839;4,7187568984497
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Average;0,84446477275363;0,151418654182913;7,0503665146574;1,55975063140267;2,18053252746163
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Maximum;4,6;3;15;2,63792263722801;3,68781778291716
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);4,5931408444187;0,805775543323697;38,6794285542737;8,56702031107689;11,9767006825496
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);6,80311882786688;0,805775543323932;60,7792083887534;13,5659905096361;18,965264689071
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);2,3108984703421;0,805775543323293;15,8570048135105;3,40458806091633;4,75961660791853
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Throughput;NumberEntered;Total;1377,4;1315;1409;20,2465497465618;28,3046914054111
Scenario8;Bridgepath;bridge_N1_LRP042A_LRP042B;[Travelers];Throughput;NumberExited;Total;1376,6;1308;1409;21,5047356421789;30,0636362109147
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Average;3,61172074637293;0;7,28813125370056;2,7234962778218;3,80744979527304
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Maximum;8,2;0;20;6,29759288617484;8,80403947691689
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Average;3,76667825317836;0,14760487293391;7,44429718467264;2,72455238804729;3,80892623814339
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Maximum;10,2;3;21;5,17795466955824;7,23878442834154
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);19,5509578490454;0,813125543323735;38,6953506382838;14,1291900254902;19,7526180255887
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);30,8010137686754;0,813125543324134;60,8064582003537;22,6108691232131;31,6100116292342
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);8,32311953793428;0,813125543323281;15,879205817167;5,66254925542237;7,91624801504211
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Throughput;NumberEntered;Total;1375,4;1307;1408;21,4358898075167;29,9673896835284
Scenario8;Bridgepath;bridge_N1_LRP048A_LRP048B;[Travelers];Throughput;NumberExited;Total;1371,8;1307;1400;19,7910278500132;27,6678714597114
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Average;4,29167226658067;0;7,34653584396703;2,64320369840342;3,69520071031634
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Maximum;9,4;0;17;5,81313951664675;8,12677331075775
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Average;4,44526093500868;0,145824224165193;7,50163372482486;2,64415770847672;3,69653441709901
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Maximum;11,1;3;17;4,57958024714056;6,40225654663173
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);23,3073971345507;0,803838043323526;38,7818603894265;13,8563832855433;19,3712340029195
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);36,7692673184959;0,803838043323708;60,8025482465411;22,1417313545626;30,9541566843426
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);9,82665357747522;0,803838043323282;15,8710523048467;5,55480402579823;7,76562010494922
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Throughput;NumberEntered;Total;1371,2;1307;1398;19,6613361539851;27,4865623734783
Scenario8;Bridgepath;bridge_N1_LRP050A_LRP050B;[Travelers];Throughput;NumberExited;Total;1366,5;1306;1398;19,578608556279;27,3709091311682
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Average;6,9913194444382E-07;0;6,9913194444382E-06;1,58143645833192E-06;2,21084932942477E-06
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Maximum;0,1;0;1;0,2262;0,316227766016838
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberAccumulated;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Average;0,15836818798556;0,151205237290827;0,161986748700309;0,00229674799052528;0,0032108553764256
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Maximum;3,6;3;4;0,369383053211703;0,516397779494322
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,834875543323574;0,83487554332357;0,834875543323584;2,9188450495531E-15;4,08054752152734E-15
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,83487554332379;0,83487554332379;0,83487554332379;0;0
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,834875543323363;0,834875543323363;0,834875543323363;0;0
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Throughput;NumberEntered;Total;1365,8;1304;1397;19,8139952801044;27,6999799438355
Scenario8;Bridgepath;bridge_N1_LRP056A_LRP056B;[Travelers];Throughput;NumberExited;Total;1365,6;1304;1396;19,7058156045366;27,5487446779946
