"PathName";"NumberVehicles";"SimulationTime";"AverageTruckWaitingTime";"AverageBusWaitingTime";"AveragePassengerVehicleWaitingTime";"TruckAverageNumberWaiting";"BusAverageNumberWaiting";"PassengerVehicleAverageNumberWaiting"
"N1_LRP452E_LRP454B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP454B_LRP454C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP454C_LRP455B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP455B_LRP455C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP455C_LRP456E";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP456E_LRP456F";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP456F_LRP457A";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP457A_LRP457B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP457B_LRP457C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP457C_LRP457D";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP457D_LRP458B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP458B_LRP458C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP458C_LRP459A";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP459A_LRP459B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP459B_LRP460D";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP460D_LRP460E";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP460E_LRP460G";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP460G_LRP460H";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP460H_LRP461C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP461C_LRP461D";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP461D_LRP461H";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP461H_LRP461I";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP461I_LRP462A";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP462A_LRP462B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP462B_LRP463A";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP463A_LRP463B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP463B_LRP465A";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP465A_LRP465B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP465B_LRP466B";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP466B_LRP466C";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"RoadPath2";0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"RoadPath1";9;1.0;0.000145422535189788;0.000115715376615035;7.39336980536636e-05;4.1517990130866;2.24014934038716;1.81333368734526
"bridge_N1_LRP008A_LRP008B";0;1.0;0.000145422535189787;0.000115715376615038;7.39336980536654e-05;0.237482033450124;0.280509558718348;0.287896687035771
"N1_LRP008B_LRP012A";7;1.0;0.000145422535189786;0.0264237385692071;0.0297964397520349;1.6434863582106;2.12777829704293;2.20955914802643
"bridge_N1_LRP012A_LRP012B";0;1.0;0.000145422535189786;0.000115715376615036;7.39336980536641e-05;0.0152259624408421;0.0125852588223526;0.0111708065649661
"N1_LRP012B_LRP016B";5;1.0;0.000145422535189788;0.000115715376615037;7.39336980536572e-05;1.99645830747985;1.60315234365316;1.60655227766807
"bridge_N1_LRP016B_LRP016C";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536616e-05;0.140963365609447;0.146562219527779;0.104365902972996
"N1_LRP016C_LRP017A";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536616e-05;0.371622532276113;0.388473052861112;0.278766736306329
"bridge_N1_LRP017A_LRP017B";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536616e-05;0.0236948239427802;0.0235732611944454;0.0156994446396627
"N1_LRP017B_LRP017C";2;1.0;0.000145422535189787;0.00011571537661504;7.39336980536615e-05;0.303519823942782;0.309663557783592;0.227274444639664
"bridge_N1_LRP017C_LRP017D";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536615e-05;0.0293750322761143;0.0281570387745497;0.01999423630633
"N1_LRP017D_LRP018A";5;1.0;0.000145422535189786;0.00011571537661504;7.39336980536567e-05;0.515339516757369;0.5250034956524;0.394002856650412
"bridge_N1_LRP018A_LRP018B";0;1.0;0.000145422535189786;0.00011571537661504;7.39336980536567e-05;0.0393223063372116;0.0402036150646011;0.0288992609416093
"N1_LRP018B_LRP020B";10;1.0;0.00771804299010766;0.0136187833714428;0.0250419912121275;1.79400777514072;1.93291617161814;1.44023267927709
"bridge_N1_LRP020B_LRP020C";0;1.0;0.000145422535189787;0.000115715376615039;7.39336980536647e-05;0.0576218309853137;0.0547618151686058;0.0278100717727511
"N1_LRP020C_LRP022A";2;1.0;0.000145422535189788;0.000115715376615036;7.39336980536623e-05;0.76953349765198;0.714319729697407;0.383105382672569
"bridge_N1_LRP022A_LRP022B";0;1.0;0.000145422535189788;0.000115715376615036;7.39336980536623e-05;0.135426830985314;0.124981099791991;0.0619473880746978
"N1_LRP022B_LRP022C";1;1.0;0.000145422535189788;0.000115715376615037;7.39336980536623e-05;0.155790997651981;0.139533966276483;0.0714021797413643
"bridge_N1_LRP022C_LRP022D";2;1.0;0.025424461168425;0.0299057750581617;0.0153471623934907;1.02679768682582;1.09989555679289;0.551249296491629
"N1_LRP022D_LRP028A";2;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;1.47361778462413;1.10610782683927;1.01955352828248
"bridge_N1_LRP028A_LRP028B";1;1.0;0.000145422535189786;0.000115715376615039;7.3933698053646e-05;0.300657629107508;0.231821328069122;0.237561597180733
"N1_LRP028B_LRP029A";1;1.0;0.000145422535189786;0.000115715376615039;7.39336980536458e-05;0.321847185783865;0.255012161402456;0.254301872866913
"bridge_N1_LRP029A_LRP029B";0;1.0;0.000145422535189786;0.000115715376615039;7.39336980536458e-05;0.0214201232389857;0.0168350780691225;0.0161247895335788
"N1_LRP029B_LRP030A";0;1.0;0.000145422535189786;0.000115715376615037;7.39336980536475e-05;0.446053248238986;0.360585703069122;0.359875414533579
"bridge_N1_LRP030A_LRP030B";0;1.0;0.000145422535189786;0.000115715376615037;7.39336980536475e-05;0.019490748238986;0.0152732030691229;0.0145629145335793
"N1_LRP030B_LRP030C";1;1.0;0.000145422535189786;0.000115715376615038;7.39336980536475e-05;0.234010123238986;0.181413047144325;0.188221456200246
"bridge_N1_LRP030C_LRP030D";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536475e-05;0.0186376232389858;0.0137247793591743;0.0138722895335791
"N1_LRP030D_LRP031B";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536491e-05;0.270541373238985;0.20565144602584;0.217794372866911
"bridge_N1_LRP031B_LRP031C";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536491e-05;0.0194907482389861;0.0143747793591744;0.0145629145335794
"N1_LRP031C_LRP033A";3;1.0;0.000145422535189787;0.000115715376615036;7.39336980536491e-05;0.58314301754599;0.460480207107298;0.509624164533579
"bridge_N1_LRP033A_LRP033B";0;1.0;0.000145422535189787;0.000115715376615036;7.39336980536491e-05;0.0333174031686055;0.0258576056492252;0.0285949978669115
"N1_LRP033B_LRP035A";0;1.0;0.000145422535189788;0.000115715376615035;7.39336980536491e-05;0.68688573650194;0.541832605649226;0.613366664533579
"bridge_N1_LRP035A_LRP035B";0;1.0;0.000145422535189788;0.000115715376615035;7.39336980536491e-05;0.0160234448352724;0.0122044806492252;0.0131214562002449
"N1_LRP035B_LRP038D";5;1.0;0.000145422535189788;0.045759940089489;0.0246438280656888;1.51917542141614;1.19641961846859;1.18092571569848
"bridge_N1_LRP038D_LRP038E";0;1.0;0.000145422535189788;0.000115715376615033;7.3933698053644e-05;0.0131496948352729;0.0039742922596902;0.00558540328248302
"N1_LRP038E_LRP042A";5;1.0;0.0248667915302888;0.012471079528981;0.0278659488416779;1.30969497863811;0.44513793550722;0.639066790366983
"bridge_N1_LRP042A_LRP042B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.00499380868523092;0.00234836854974174;0.00213946015693467
"N1_LRP042B_LRP048A";6;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.975997938380871;0.560654618549742;0.210506342431553
"bridge_N1_LRP048A_LRP048B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.00497504694818485;0.00296086854974176;0.000550392031386959
"N1_LRP048B_LRP050A";1;1.0;0.000145422535189788;0.000115715376615033;-1.0;0.358800046948185;0.224101493549742;0.0288045268741862
"bridge_N1_LRP050A_LRP050B";0;1.0;0.000145422535189788;0.000115715376615033;-1.0;0.00373671361485162;0.00218691021640849;0.0
"N1_LRP050B_LRP056A";3;1.0;0.000145422535189788;0.000115715376615033;-1.0;0.815860338028039;0.540794076129102;0.0
"bridge_N1_LRP056A_LRP056B";0;1.0;0.000145422535189788;0.000115715376615033;-1.0;0.0059062852111389;0.00381869483979358;0.0
"N1_LRP056B_LRP072A";9;1.0;0.000145422535189788;-1.0;-1.0;1.03083742981357;0.901638386658607;0.0
"bridge_N1_LRP072A_LRP072B";0;1.0;0.000145422535189782;0.000115715376615039;7.39336980536587e-05;0.00136584507037953;0.00195964612984511;0.00489146958442916
"N1_LRP072B_LRP089A";6;1.0;0.000145422535189788;0.000115715376615033;7.39336980536687e-05;0.435330538680967;0.85409442175928;2.03231771518072
"bridge_N1_LRP089A_LRP089B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536687e-05;0.000653130868523144;0.00124684741989678;0.0023265681255481
"N1_LRP089B_LRP093A";0;1.0;0.000145422535189788;0.0693414419574777;0.0173915295169729;0.0693012558685231;0.138682883914955;0.277033618067892
"bridge_N1_LRP093A_LRP093B";0;1.0;0.000145422535189788;-1.0;7.39336980536594e-05;0.0009006308685231;0.0;0.00248742609416092
"N1_LRP093B_LRP095A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0515039642018564;0.0;0.154297426094161
"bridge_N1_LRP095A_LRP095B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.00069188086852312;0.0;0.00186117609416092
"N1_LRP095B_LRP099A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0752739642018564;0.0;0.225607426094161
"bridge_N1_LRP099A_LRP099B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000717714201856401;0.0;0.00193867609416076
"N1_LRP099B_LRP102A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0763464642018564;0.0;0.228824926094161
"bridge_N1_LRP102A_LRP102B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000769589201856435;0.0;0.00209430109416087
"N1_LRP102B_LRP105A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0519716725351898;0.0;0.155700551094161
"bridge_N1_LRP105A_LRP105B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000628755868523068;0.0;0.00167180109416076
"N1_LRP105B_LRP108A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0631172975351898;0.0;0.189137426094161
"bridge_N1_LRP108A_LRP108B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.00102938086852311;0.0;0.00287367609416089
"N1_LRP108B_LRP110A";1;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0328327142018564;0.0;0.0772805345193819
"bridge_N1_LRP110A_LRP110B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000371464201856408;0.0;0.000599950729440524
"N1_LRP110B_LRP111A";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0242022975351898;0.0;0.0482616173961072
"bridge_N1_LRP111A_LRP111B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000628547535189816;0.0;0.00111411739610734
"N1_LRP111B_LRP113A";1;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.0459195892018565;0.0;0.0912271502798659
"bridge_N1_LRP113A_LRP113B";0;1.0;0.000145422535189788;-1.0;7.39336980536409e-05;0.000408964201856432;0.0;0.000337475364720286
"N1_LRP113B_LRP119B";1;1.0;0.000145422535189788;-1.0;-1.0;0.119237089201856;0.0;0.0846816629649666
"bridge_N1_LRP119B_LRP119C";0;1.0;0.000145422535189788;-1.0;-1.0;0.000569589201856457;0.0;0.0
"N1_LRP119C_LRP126A";1;1.0;-1.0;-1.0;-1.0;0.0294854166666669;0.0;0.0
"bridge_N1_LRP126A_LRP126B";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP126B_LRP128A";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP128A_LRP128B";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP128B_LRP139B";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP139B_LRP139C";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"N1_LRP139C_LRP151A";0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
"bridge_N1_LRP151A_LRP151B";0;1.0;0.000145422535189784;0.000115715376615038;7.39336980536606e-05;0.00685902288708758;0.00237536150646014;0.00165617609416097
"N1_LRP151B_LRP156A";2;1.0;0.000145422535189788;0.000115715376615042;0.117575257059535;1.29362298122042;0.464956498103112;0.344460273244246
"bridge_N1_LRP156A_LRP156B";0;1.0;0.000145422535189788;0.000115715376615042;-1.0;0.026017356220421;0.00700652112984512;0.0
"N1_LRP156B_LRP163A";0;1.0;0.000145422535189788;0.000115715376615033;-1.0;1.46166860622042;0.398547771129845;0.0
"bridge_N1_LRP163A_LRP163B";0;1.0;0.000145422535189787;0.000115715376615038;7.39336980536721e-05;0.0703967605630368;0.0174803615064602;0.00432830869805367
"N1_LRP163B_LRP168A";1;1.0;0.000145422535189787;0.000115715376615037;7.39336980536687e-05;1.47039491604796;0.38230036150646;0.0955333086980537
"bridge_N1_LRP168A_LRP168B";0;1.0;0.000145422535189786;0.000115715376615039;7.39336980536606e-05;0.0779100938963697;0.0241983685497418;0.0143936760941609
"N1_LRP168B_LRP176A";6;1.0;0.000145422535189788;0.00011571537661504;7.39336980536826e-05;2.08888760503743;0.661460065488218;0.371618893456677
"bridge_N1_LRP176A_LRP176B";0;1.0;0.000145422535189788;0.00011571537661504;7.39336980536826e-05;0.00416257042227705;0.00126869483979342;0.000550784062774035
"N1_LRP176B_LRP187A";6;1.0;0.000145422535189788;0.000115715376615033;7.39336980536687e-05;2.1886805664762;0.934080920304745;0.485689117396107
"bridge_N1_LRP187A_LRP187B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536687e-05;0.003807749412995;0.00154277112984502;0.000944950729440619
"N1_LRP187B_LRP204C";6;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;1.28194425913021;0.90586538321804;0.680828284062774
"bridge_N1_LRP204C_LRP204D";0;1.0;0.000145422535189785;0.000115715376615044;7.39336980536583e-05;0.045070272887088;0.0162703615064603;0.0201290434902684
"N1_LRP204D_LRP209A";1;1.0;0.000145422535189786;0.000115715376615037;7.39336980536576e-05;0.964382907197004;0.364952028173127;0.455981126823601
"bridge_N1_LRP209A_LRP209B";0;1.0;0.000145422535189786;0.000115715376615037;7.39336980536576e-05;0.00597297535189778;0.00227036150646012;0.00262904349026825
"N1_LRP209B_LRP210A";0;1.0;0.000145422535189788;0.00011571537661504;7.39336980536576e-05;0.258318808685231;0.103208694839794;0.128801960156935
"bridge_N1_LRP210A_LRP210B";0;1.0;0.000145422535189788;0.00011571537661504;7.39336980536576e-05;0.00543964201856434;0.00205702817312675;0.00236237682360158
"N1_LRP210B_LRP211B";3;1.0;0.000145422535189788;0.000115715376615042;7.39336980536617e-05;0.210085261150042;0.0804844319279887;0.101732930213743
"bridge_N1_LRP211B_LRP211C";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536617e-05;0.00424880281670817;0.00132714612984514;0.00160240145888135
"N1_LRP211C_LRP213A";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536756e-05;0.298533802816708;0.0994221461298451;0.132395734792215
"bridge_N1_LRP213A_LRP213B";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536756e-05;0.00489755281670812;0.00154339612984514;0.00189073479221472
"N1_LRP213B_LRP216A";5;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.601393115451526;0.216868716551374;0.294842954849023
"bridge_N1_LRP216A_LRP216B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.0030300352111387;0.000950597419896781;0.00130055109416116
"N1_LRP216B_LRP217A";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.0414487852111388;0.0137568474198967;0.020509926094161
"bridge_N1_LRP217A_LRP217B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00667253521113875;0.00216476408656341;0.0031218010941611
"N1_LRP217B_LRP217D";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.0462137852111388;0.0153451807532301;0.0228924260941611
"bridge_N1_LRP217D_LRP217E";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00618628521113873;0.00200268075323007;0.00287867609416109
"N1_LRP217E_LRP218A";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.0505475352111385;0.0167897640865634;0.0250593010941611
"bridge_N1_LRP218A_LRP218B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00222753521113883;0.00068309741989675;0.000899301094161031
"N1_LRP218B_LRP218C";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.0296437852111389;0.00982184741989678;0.0146074260941612
"bridge_N1_LRP218C_LRP218D";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00307128521113886;0.000964347419896761;0.00132117609416105
"N1_LRP218D_LRP219A";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.158121285211139;0.0526476807532301;0.0788461760941612
"bridge_N1_LRP219A_LRP219B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00274503521113867;0.000855597419896714;0.00115805109416106
"N1_LRP219B_LRP221B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.279016285211139;0.0929460140865634;0.139293676094161
"bridge_N1_LRP221B_LRP221C";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536964e-05;0.00403628521113863;0.00128601408656337;0.00180367609416104
"N1_LRP221C_LRP224A";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536779e-05;0.283195035211139;0.0943389307532301;0.141383051094161
"bridge_N1_LRP224A_LRP224B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536779e-05;0.00392003521113898;0.00124726408656345;0.00174555109416108
"N1_LRP224B_LRP226A";2;1.0;0.000145422535189788;0.000115715376615033;7.39336980536594e-05;0.164747730631502;0.0793989307532301;0.118973051094161
"bridge_N1_LRP226A_LRP226B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536594e-05;0.00324752347409252;0.00156434741989675;0.002221176094161
"N1_LRP226B_LRP227B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536594e-05;0.114225023474093;0.0570530974198968;0.0854543010941611
"bridge_N1_LRP227B_LRP227C";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536594e-05;0.00385585680742567;0.00186851408656336;0.00267742609416088
"N1_LRP227C_LRP229A";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.133641690140759;0.06676143075323;0.100016801094161
"bridge_N1_LRP229A_LRP229B";0;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.00363752347409241;0.0017593474198967;0.00251367609416087
"N1_LRP229B_LRP231B";0;1.0;0.0240284033697521;0.0240539953337131;0.0479485548087111;0.191984030145675;0.0959146573340928;0.143845664426133
"bridge_N1_LRP231B_LRP231C";0;1.0;0.000145422535189788;0.000115715376615033;-1.0;0.000547928403712872;0.000244257043281682;0.0
"N1_LRP231C_LRP232C";0;1.0;0.000145422535189788;0.0231633169574778;-1.0;0.0462462617370463;0.0231633169574778;0.0
"bridge_N1_LRP232C_LRP232D";0;1.0;0.000145422535189788;-1.0;-1.0;0.00278876173704634;0.0;0.0
"N1_LRP232D_LRP234A";0;1.0;0.000145422535189788;-1.0;-1.0;0.071137928403713;0.0;0.0
"bridge_N1_LRP234A_LRP234B";0;1.0;0.000145422535189784;0.000115715376615042;7.39336980536554e-05;0.00232689260556945;0.00149184741989674;0.00422485218832212
"N1_LRP234B_LRP246A";0;1.0;0.000145422535189788;0.000115715376615047;7.39336980536455e-05;0.66318064260557;0.442061014086563;1.32593235218832
"bridge_N1_LRP246A_LRP246B";0;1.0;0.000145422535189787;0.000115715376615043;7.39336980536557e-05;0.00490757042227728;0.00568885564922547;0.00641203192968586
"N1_LRP246B_LRP247A";2;1.0;0.0200287025368284;0.018011612881016;0.0158500154727586;0.359292763775275;0.44859669321524;0.534208495092057
"bridge_N1_LRP247A_LRP247B";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536652e-05;0.00395502347409238;0.00575429225969015;0.00733813625109586
"N1_LRP247B_LRP248A";1;1.0;0.000145422535189788;0.000115715376615042;7.39336980536687e-05;0.0382016901407591;0.0571242922596902;0.0667048223745029
"bridge_N1_LRP248A_LRP248B";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536687e-05;0.00409002347409254;0.00595679225969031;0.00665711921970902
"N1_LRP248B_LRP248C";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536687e-05;0.00735252347409254;0.0108505422596903;0.012366494219709
"bridge_N1_LRP248C_LRP248D";0;1.0;0.000145422535189788;0.000115715376615042;7.39336980536687e-05;0.00454169014075928;0.00663429225969037;0.00744753588637574
"N1_LRP248D_LRP250A";2;1.0;0.000145422535189788;0.000115715376615042;7.39336980536641e-05;0.125833774019427;0.23083179225969;0.258736197515713
"bridge_N1_LRP250A_LRP250B";0;1.0;0.000145422535189785;0.000115715376615042;7.39336980536656e-05;0.114336713614851;0.156886202476099;0.241750206200245
"N1_LRP250B_LRP265A";5;1.0;0.000145422535189788;0.000115715376615033;7.39336980536513e-05;2.14172578578865;3.02585337638526;4.97097252828103
"bridge_N1_LRP265A_LRP265B";0;1.0;0.000145422535189786;0.000115715376615035;7.39336980536525e-05;0.00857649941299531;0.0119550704328174;0.0196133312002461
"N1_LRP265B_LRP269A";3;1.0;0.000145422535189785;0.000115715376615035;7.39336980536496e-05;0.422991615812691;0.650810465751246;1.11351343700945
"bridge_N1_LRP269A_LRP269B";0;1.0;0.000145422535189784;0.000115715376615036;7.39336980536499e-05;0.00935816607966186;0.0130717370994838;0.0278386246905138
"N1_LRP269B_LRP272A";2;1.0;0.000145422535189786;0.000115715376615037;7.39336980536479e-05;0.486704207746328;0.69499465376615;1.44789439466758
"bridge_N1_LRP272A_LRP272B";0;1.0;0.000145422535189786;0.000115715376615037;7.39336980536479e-05;0.00301733274632834;0.00401340376615014;0.00719117396107229
"N1_LRP272B_LRP276B";4;1.0;0.000145422535189788;0.000115715376615039;7.39336980536458e-05;0.526790700481085;0.81161965376615;1.53123523893876
"bridge_N1_LRP276B_LRP276C";0;1.0;0.000145422535189788;0.000115715376615039;7.39336980536458e-05;0.00256878521113868;0.00398423709948365;0.00606291453357852
"N1_LRP276C_LRP277A";0;1.0;0.000145422535189788;0.000115715376615039;7.39336980536475e-05;0.0536775352111389;0.089165487099484;0.150871039533579
"bridge_N1_LRP277A_LRP277B";0;1.0;0.000145422535189788;0.000115715376615039;7.39336980536475e-05;0.00245378521113865;0.00379257043281689;0.00573708120024502
"N1_LRP277B_LRP279A";2;1.0;0.000145422535189788;0.000115715376615037;7.39336980536491e-05;0.307646285211139;0.444243195444073;0.870449164533578
"bridge_N1_LRP279A_LRP279B";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536519e-05;0.00796108274632838;0.00996831338953517;0.0298426435455017
"N1_LRP279B_LRP279C";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536529e-05;0.039529624412995;0.0505564383895351;0.156116810212168
"bridge_N1_LRP279C_LRP279D";0;1.0;0.000145422535189786;0.000115715376615038;7.39336980536529e-05;0.00290066607966169;0.00346206338953512;0.00960097687883487
"N1_LRP279D_LRP286A";14;1.0;0.000145422535189788;0.000115715376615037;7.39336980536621e-05;0.891803317177336;1.05506455936286;3.05297965702097
"bridge_N1_LRP286A_LRP286B";0;1.0;0.000145422535189788;0.000115715376615037;7.39336980536621e-05;0.0275287852111388;0.0319089659696387;0.0767829145335793
"N1_LRP286B_LRP287A";0;1.0;0.000145422535189788;0.000115715376615037;7.39336980536621e-05;0.105175035211139;0.122496257636305;0.296780622866912
"bridge_N1_LRP287A_LRP287B";0;1.0;0.000145422535189788;0.000115715376615037;7.39336980536621e-05;0.00208128521113862;0.00222021596963845;0.0046816645335786
"N1_LRP287B_LRP290A";4;1.0;0.000145422535189788;0.000115715376615038;7.39336980536588e-05;0.279925035211139;0.309632784457247;0.719735710576292
"bridge_N1_LRP290A_LRP290B";0;1.0;0.000145422535189788;0.000115715376615038;7.39336980536588e-05;0.00561753521113859;0.00543929225969009;0.0121067384394176
"N1_LRP290B_LRP290C";1;1.0;0.000145422535189788;0.000115715376615039;7.39336980536588e-05;0.0282425352111388;0.0253536322401733;0.0648984051060848
"bridge_N1_LRP290C_LRP290D";0;1.0;0.000145422535189788;0.000115715376615039;7.39336980536588e-05;0.00441253521113863;0.00352857688307512;0.00929507177275096
"N1_LRP290D_LRP298A";6;1.0;0.000145422535189788;0.000115715376615033;7.3933698053646e-05;0.865148462908367;0.802569264734984;2.04226202727997
"bridge_N1_LRP298A_LRP298B";0;1.0;0.000145422535189788;0.000115715376615033;7.3933698053646e-05;0.00249419014075913;0.00237536150646012;0.00607264567859006
"N1_LRP298B_LRP299A";0;1.0;0.000145422535189788;0.000115715376615033;7.3933698053646e-05;0.0598033568074259;0.0596845281731269;0.163672854011924
"bridge_N1_LRP299A_LRP299B";0;1.0;0.000145422535189788;0.000115715376615033;7.3933698053646e-05;0.00349585680742592;0.00337702817312691;0.00882722901192373
"N1_LRP299B_LRP308C";5;1.0;0.000145422535189788;0.000115715376615033;7.39336980536409e-05;0.545978559272236;0.545744015261322;1.56417160797975
"bridge_N1_LRP308C_LRP308D";0;1.0;0.000145422535189787;0.000115715376615039;7.39336980536444e-05;0.0135479753518976;0.0132509037661502;0.0115497782824825
"N1_LRP308D_LRP309B";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536444e-05;0.120966725351898;0.12066965376615;0.108226653282483
"bridge_N1_LRP309B_LRP309C";0;1.0;0.000145422535189787;0.00011571537661504;7.39336980536444e-05;0.00569589201856456;0.0053988204328171;0.00448290328248283
"N1_LRP309C_LRP310A";0;1.0;0.000145422535189786;0.000115715376615041;7.3933698053644e-05;0.137956308685231;0.137659237099484;0.123517278282483
