road,linkNo,name,start_lrp,start_offset,start_chainage,end_lrp,end_offset,end_chainage,length,heavyTruck,mediumTruck,smallTruck,largeBus,mediumBus,microBus,utility,car,autoRickshaw,motorcycle,bicycle,cycleRickshaw,cart,totalMotorized,totalNonMotorized,total
Z1039,Z1039-1,Patiya-(int.with Z1036),LRPS,0.0,0.0,LRPS,13362.0,13.362,13.362,0.0,4.0,40.0,0.0,80.0,40.0,0.0,3.0,363.0,139.0,92.0,105.0,0.0,669.0,197.0,866.0
Z1039,Z1039-2,(int.with Z1036) - With Z1036,LRPS,13362.0,13.362,LRPS,16732.0,16.732,3.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1040,Z1040-1,Gasbaria-Barma (Int.with Z1036),LRPS,0.0,0.0,LRP006c,20.0,6.69,6.69,0.0,152.0,129.0,0.0,137.0,75.0,25.0,21.0,1902.0,231.0,807.0,1065.0,0.0,2672.0,1872.0,4544.0
Z1040,Z1040-2,Barma (Int.with Z1036)-Barkal Bridge (Int.with Z1054),LRP006c,20.0,6.69,LRP009,890.0,9.935,3.245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1040,Z1040-3,Barkal Bridge (Int.with Z1054)- Int.with Z1070,LRP009,890.0,9.935,LRP012a,170.0,12.6,2.665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1040,Z1040-4,Int.with Z1070-Anowara (int.with R170),LRP012a,170.0,12.6,LRPE,0.0,16.48,3.88,0.0,113.0,141.0,0.0,90.0,34.0,8.0,24.0,1616.0,114.0,691.0,737.0,0.0,2140.0,1428.0,3568.0
Z1041,Z1041-1,Comilla (Sasongasa)-Burichang(int.with Z1219),LRPS,0.0,0.0,LRP009,1786.0,10.604,10.604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1041,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102),LRP009,1786.0,10.604,LRPE,0.0,33.592,22.988,0.0,24.0,136.0,2.0,75.0,48.0,2.0,24.0,1255.0,205.0,312.0,395.0,0.0,1771.0,707.0,2478.0
Z1042,Z1042-1,Eliotganj-Muradnagar(int.with Z1205),LRPS,0.0,0.0,LRP024,320.0,23.53,23.53,3.0,52.0,118.0,61.0,0.0,116.0,26.0,38.0,1568.0,141.0,99.0,130.0,0.0,2123.0,229.0,2352.0
Z1042,Z1042-2,Muradnagar(int.with Z1205)-Shalpa More(Int.with Z1221),LRP024,320.0,23.53,LRP037a,100.0,36.38,12.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1042,Z1042-3,Shalpa More(Int.with Z1221)-Fathepur(int.with R203),LRP037a,100.0,36.38,LRPE,0.0,48.195,11.815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1043,Z1043-1,Bancharampur (int.with R203)-Homna,LRPS,0.0,0.0,LRP013,655.0,13.684,13.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1044,Z1044-1,Gouripur-Kachua(int.with Z1050),LRPS,0.0,0.0,LRP028,779.0,28.66,28.66,0.0,95.0,113.0,62.0,7.0,106.0,7.0,61.0,2449.0,106.0,60.0,105.0,0.0,3006.0,165.0,3171.0
Z1044,Z1044-2,Kachua(int.with Z1050)-Haziganj,LRP028,779.0,28.66,LRPE,0.0,40.356,11.696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1045,Z1045-1,Chouddagram-Bangadda (int.with Z1049),LRPS,0.0,0.0,LRP005,4426.0,8.39,8.39,0.0,96.0,84.0,0.0,0.0,52.0,31.0,24.0,874.0,482.0,426.0,258.0,0.0,1643.0,684.0,2327.0
Z1045,Z1045-2,Bangadda(int.with Z1049)-Laksam,LRP005,4426.0,8.39,LRP021,1651.0,21.317,12.927,0.0,124.0,110.0,0.0,0.0,86.0,33.0,69.0,932.0,615.0,489.0,434.0,3.0,1969.0,926.0,2895.0
Z1046,Z1046-1,Harishchar-Buschi(int.with Z1049),LRPS,0.0,0.0,LRP012,496.0,12.556,12.556,0.0,9.0,161.0,0.0,115.0,46.0,2.0,24.0,2315.0,481.0,379.0,313.0,4.0,3153.0,696.0,3849.0
Z1046,Z1046-2,Buschi(int.with Z1049)-Miabazar (int.with N1),LRP012,496.0,12.556,LRPE,0.0,19.438,6.882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1047,Z1047-1,Harishchar- Bijrabazar,LRPS,0.0,0.0,LRPE,0.0,8.0,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1048,Z1048-1,Daulatganj-Nangalkot(int.with Z1415),LRPS,0.0,0.0,LRP011,1209.0,12.292,12.292,0.0,11.0,44.0,0.0,0.0,18.0,4.0,10.0,432.0,371.0,358.0,331.0,0.0,890.0,689.0,1579.0
Z1048,Z1048-2,Nangalkot(int.with Z1415)-Chewara Bazar,LRP011,1209.0,12.292,LRPE,0.0,31.13,18.838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1049,Z1049-1,Mogbari-Bagmara(int.with R141),LRPS,0.0,0.0,LRP002,171.0,2.175,2.175,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0
Z1049,Z1049-2,Bagmara(int.with R141)-Buschi (int.with Z1046),LRP002,171.0,2.175,LRP009,694.0,8.479,6.304,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0
Z1049,Z1049-3,Buschi (int.with Z1046)-Bangadda,LRP009,694.0,8.479,LRP021,556.0,19.222,10.743,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0
Z1050,Z1050-1,Kaliapara-Kachua,LRPS,0.0,0.0,LRP002,11305.0,13.305,13.305,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0
Z1051,Z1051-1,Kotbari-Int.with N1,LRPS,0.0,0.0,LRPS,1465.0,1.465,1.465,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0
Z1051,Z1051-2,Int.with N1- int.with R140,LRPS,1465.0,1.465,LRPS,4360.0,4.36,2.895,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0
Z1051,Z1051-3,int.with R140-int.with N120,LRPS,4360.0,4.36,LRPS,10233.0,10.233,5.873,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0
Z1052,Z1052-1,Chapapur (int.with N120)-Tomsom Bridge(int.with R140),LRPS,0.0,0.0,LRP001,2990.0,3.49,3.49,0.0,202.0,333.0,72.0,16.0,241.0,111.0,230.0,5934.0,1907.0,1356.0,3410.0,0.0,9046.0,4766.0,13812.0
Z1052,Z1052-2,Tomsom Bridge(int.with R140)-Int.with N1,LRP001,2990.0,3.49,LRP001,6460.0,6.96,3.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1052,Z1052-3,Int.with N1-Barura,LRP001,6460.0,6.96,LRPE,0.0,23.6,16.64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1053,Z1053-1,Gouripur-Homna,LRPS,0.0,0.0,LRP017,726.0,17.95,17.95,0.0,198.0,542.0,2.0,143.0,278.0,78.0,142.0,1786.0,795.0,85.0,2194.0,0.0,3964.0,2279.0,6243.0
Z1054,Z1054-1,Barkal Bridge-Barkal Union,LRPS,0.0,0.0,LRPS,1675.0,1.675,1.675,0.0,191.0,235.0,0.0,0.0,149.0,0.0,122.0,398.0,143.0,137.0,357.0,0.0,1238.0,494.0,1732.0
Z1055,Z1055-1,Int.with N1-Old ferryghat,LRPS,0.0,0.0,LRPS,1300.0,1.3,1.3,0.0,191.0,235.0,0.0,0.0,149.0,0.0,122.0,398.0,143.0,137.0,357.0,0.0,1238.0,494.0,1732.0
Z1056,Z1056-1,Daudkandi Bazar Link,LRPS,0.0,0.0,LRPS,400.0,0.4,0.4,0.0,12.0,16.0,0.0,0.0,0.0,0.0,18.0,599.0,123.0,147.0,306.0,0.0,768.0,453.0,1221.0
Z1057,Z1057-1,Patiya-Rangunia,LRPS,0.0,0.0,LRPS,5440.0,5.44,5.44,0.0,12.0,16.0,0.0,0.0,0.0,0.0,18.0,599.0,123.0,147.0,306.0,0.0,768.0,453.0,1221.0
Z1059,Z1059-1,Patiya-Int.with Z1802,LRPS,0.0,0.0,LRPS,8503.0,8.503,8.503,0.0,0.0,104.0,0.0,0.0,8.0,0.0,0.0,768.0,249.0,142.0,342.0,0.0,1129.0,484.0,1613.0
Z1059,Z1059-2,"Int.with Z1802-Int.with Z1065, Konangopara",LRPS,8503.0,8.503,LRPE,0.0,11.204,2.701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1060,Z1060-1,Int with R112 - Shekher Jaiga,LRPS,0.0,0.0,LRPS,1568.0,1.568,1.568,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0
Z1061,Z1061-1,Minarbari-Langalbandh,LRPS,0.0,0.0,LRP002,2030.0,3.871,3.871,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0
Z1062,Z1062-1,Daudkandi-Sriraierchar(Int.with Z1069),LRPS,0.0,0.0,LRP009,1588.0,10.58,10.58,0.0,8.0,180.0,0.0,0.0,281.0,31.0,224.0,2836.0,130.0,60.0,154.0,0.0,3690.0,214.0,3904.0
Z1062,Z1062-2,Int.with Z1069-Changerchar,LRP009,1588.0,10.58,LRP017,9719.0,26.774,16.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1063,Z1063-1,Bhaberchar-Munshiganj,LRPS,0.0,0.0,LRP008,8973.0,17.004,17.004,0.0,24.0,0.0,0.0,0.0,25.0,0.0,11.0,2113.0,321.0,254.0,1203.0,0.0,2494.0,1457.0,3951.0
Z1064,Z1064-1,Sonargaon Y-Junction at Z1089-Sonargaon Museum,LRPS,0.0,0.0,LRPS,2132.0,2.132,2.132,0.0,34.0,46.0,0.0,53.0,56.0,4.0,87.0,1088.0,186.0,107.0,260.0,0.0,1554.0,367.0,1921.0
Z1065,Z1065-1,Maizzertek-Boalkhali,LRPS,0.0,0.0,LRP005,20670.0,25.67,25.67,17.0,87.0,74.0,3.0,0.0,90.0,17.0,103.0,1818.0,246.0,130.0,273.0,0.0,2455.0,403.0,2858.0
Z1066,Z1066-1,Sonargaon College-Int.with Z1061,LRPS,0.0,0.0,LRP003,2300.0,4.843,4.843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1066,Z1066-2,Int.with Z1061-Nabiganj,LRP003,2300.0,4.843,LRPE,0.0,7.271,2.428,0.0,238.0,314.0,0.0,0.0,208.0,34.0,112.0,3210.0,614.0,469.0,799.0,0.0,4730.0,1268.0,5998.0
Z1069,Z1069-1,Matlab-Dhonagoda,LRPS,0.0,0.0,LRP045,16507.0,61.699,61.699,0.0,52.0,57.0,0.0,0.0,51.0,17.0,36.0,1140.0,686.0,398.0,554.0,0.0,2039.0,952.0,2991.0
Z1070,Z1070-1,Monoshertek-Kaliganj (int.with Z1071),LRPS,0.0,0.0,LRPS,3822.0,3.822,3.822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1070,Z1070-2,Kaliganj(int.with Z1071)-Kasturighat,LRPS,3822.0,3.822,LRPE,0.0,18.748,14.926,0.0,73.0,181.0,18.0,136.0,60.0,54.0,74.0,2663.0,385.0,843.0,1237.0,0.0,3644.0,2080.0,5724.0
Z1071,Z1071-1,Santirhat-Kaliganj,LRPS,0.0,0.0,LRP003,365.0,3.225,3.225,8.0,111.0,168.0,39.0,139.0,146.0,178.0,47.0,213.0,133.0,125.0,394.0,0.0,1182.0,519.0,1701.0
Z1075,Z1075-1,Steamerghat-Upazilla Chattar,LRPS,0.0,0.0,LRPS,1912.0,1.912,1.912,0.0,0.0,49.0,0.0,0.0,307.0,0.0,0.0,785.0,224.0,239.0,1015.0,0.0,1365.0,1254.0,2619.0
Z1076,Z1076-1,Kutubdia(Akbar Ali Ghat)-Tabalchhara,LRPS,0.0,0.0,LRP012,7420.0,20.27,20.27,0.0,0.0,49.0,0.0,0.0,307.0,0.0,0.0,785.0,224.0,239.0,1015.0,0.0,1365.0,1254.0,2619.0
Z1081,Z1081-1,Munshirhat-Int.with Z1031,LRPS,0.0,0.0,LRP009,886.0,8.933,8.933,0.0,17.0,81.0,0.0,0.0,80.0,0.0,9.0,498.0,163.0,265.0,204.0,0.0,848.0,469.0,1317.0
Z1081,Z1081-2,Int.with Z1031-Fazilpur(Int.with N1),LRP009,886.0,8.933,LRP022,889.0,22.075,13.142,0.0,0.0,122.0,0.0,6.0,8.0,3.0,204.0,287.0,184.0,176.0,76.0,0.0,814.0,252.0,1066.0
Z1083,Z1083-1,Salauddin School More-Sadar Hospital More,LRPS,0.0,0.0,LRPS,2749.0,2.749,2.749,0.0,470.0,389.0,13.0,221.0,189.0,94.0,89.0,1421.0,513.0,176.0,377.0,0.0,3399.0,553.0,3952.0
Z1084,Z1084-1,Muhuriganj-Int.with Z1025,LRPS,0.0,0.0,LRPS,11000.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,40.0,50.0,70.0,0.0,108.0,120.0,228.0
Z1086,Z1086-1,Sitakunda (Baroirdala)-Fatikchhari (Haidchakia),LRPS,0.0,0.0,LRPE,0.0,22.66,22.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1087,Z1087-1,Barabkunda-Katirhat,LRPS,0.0,0.0,LRPS,12485.0,12.485,12.485,50.0,249.0,521.0,47.0,124.0,552.0,54.0,181.0,2673.0,658.0,481.0,683.0,0.0,5109.0,1164.0,6273.0
Z1088,Z1088-1,CUFL Gate-Juidandi Ferryghat,LRPS,0.0,0.0,LRP004,11008.0,15.008,15.008,50.0,249.0,521.0,47.0,124.0,552.0,54.0,181.0,2673.0,658.0,481.0,683.0,0.0,5109.0,1164.0,6273.0
Z1089,Z1089-1,Mograpara-Int.with Z1064,LRPS,0.0,0.0,LRPS,539.0,0.539,0.539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1089,Z1089-2,Int.with Z1064-Anandabazar,LRPS,539.0,0.539,LRPE,0.0,6.702,6.163,0.0,76.0,111.0,0.0,0.0,67.0,14.0,155.0,2941.0,303.0,131.0,762.0,0.0,3667.0,893.0,4560.0
Z1095,Z1095-1,Sarikait-Santoshpur,LRPS,0.0,0.0,LRP019,2568.0,19.948,19.948,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,790.0,207.0,563.0,723.0,0.0,1030.0,1286.0,2316.0
Z1098,Z1098-1,Coxs Bazar (Laboni More)-Shaplapur,LRPS,0.0,0.0,LRP022,360.0,22.245,22.245,0.0,45.0,121.0,0.0,25.0,154.0,178.0,62.0,1194.0,388.0,43.0,640.0,0.0,2167.0,683.0,2850.0
Z1099,Z1099-1,Teknaf-Shaparirdwip,LRPS,0.0,0.0,LRP008,5420.0,13.7,13.7,0.0,35.0,60.0,0.0,34.0,223.0,24.0,40.0,1614.0,518.0,144.0,2644.0,11.0,2548.0,2799.0,5347.0
Z1101,Z1101-1,Mirdabari-Int.with N1,LRPS,0.0,0.0,LRPS,658.0,0.658,0.658,0.0,71.0,108.0,0.0,0.0,58.0,0.0,101.0,340.0,231.0,75.0,594.0,0.0,909.0,669.0,1578.0
Z1102,Z1102-1,Matuail-Shakerjaiga,LRPS,0.0,0.0,LRP006,1100.0,7.165,7.165,0.0,150.0,210.0,0.0,133.0,339.0,90.0,588.0,2247.0,375.0,221.0,2027.0,24.0,4132.0,2272.0,6404.0
Z1121,Z1121-1,Phultala-Int.with R172,LRPS,0.0,0.0,LRPS,1873.0,1.873,1.873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1121,Z1121-2,Int.with R172-Maghbazar,LRPS,1873.0,1.873,LRPE,0.0,3.292,1.419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1122,Z1122-1,Noor Ahmed Ghata-Badarkhali,LRPS,0.0,0.0,LRPS,508.0,0.508,0.508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1123,Z1123-1,Moronguna-Darbeshghata,LRPS,0.0,0.0,LRPS,2130.0,2.13,2.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1124,Z1124-1,Harbang-Toitong,LRPS,0.0,0.0,LRP025,3027.0,28.027,28.027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1125,Z1125-1,Ekatabazar-Int.with R170,LRPS,0.0,0.0,LRP011,808.0,11.813,11.813,0.0,316.0,283.0,0.0,102.0,400.0,171.0,212.0,1509.0,282.0,169.0,185.0,0.0,3275.0,354.0,3629.0
Z1125,Z1125-2,Int.with R170-Magnamaghat,LRP011,808.0,11.813,LRPE,0.0,19.275,7.462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1126,Z1126-1,Yancha-Int.with N1,LRPS,0.0,0.0,LRP010,2300.0,12.0,12.0,0.0,0.0,26.0,0.0,0.0,13.0,0.0,9.0,774.0,280.0,152.0,272.0,0.0,1102.0,424.0,1526.0
Z1126,Z1126-2,Int.with N1-Santirbazar,LRP010,2300.0,12.0,LRPE,0.0,18.798,6.798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1127,Z1127-1,Lakkharchar-Bagguzra,LRPS,0.0,0.0,LRP010,930.0,10.87,10.87,0.0,12.0,60.0,0.0,0.0,62.0,16.0,3.0,784.0,312.0,344.0,667.0,0.0,1249.0,1011.0,2260.0
Z1128,Z1128-1,Illasha Bazar-Bagguzra,LRPS,0.0,0.0,LRP005,2645.0,7.565,7.565,0.0,0.0,37.0,0.0,0.0,19.0,32.0,8.0,580.0,340.0,363.0,451.0,0.0,1016.0,814.0,1830.0
Z1129,Z1129-1,Pir Malekghat-Azam,LRPS,0.0,0.0,LRP004,150.0,4.4,4.4,0.0,0.0,55.0,0.0,0.0,24.0,0.0,8.0,573.0,287.0,168.0,294.0,0.0,947.0,462.0,1409.0
Z1130,Z1130-1,Dulahazra-Garzania,LRPS,0.0,0.0,LRPS,5640.0,5.64,5.64,0.0,89.0,166.0,0.0,134.0,166.0,48.0,62.0,650.0,343.0,261.0,490.0,0.0,1658.0,751.0,2409.0
Z1130,Z1130-2,Garzania-Baisari,LRPS,5640.0,5.64,LRP023,985.0,24.258,18.618,0.0,89.0,166.0,0.0,134.0,166.0,48.0,62.0,650.0,343.0,261.0,490.0,0.0,1658.0,751.0,2409.0
Z1131,Z1131-1,Khutakhali-Maheshkhali,LRPS,0.0,0.0,LRPS,6681.0,6.681,6.681,0.0,108.0,99.0,0.0,0.0,127.0,111.0,96.0,1765.0,426.0,201.0,309.0,0.0,2732.0,510.0,3242.0
Z1132,Z1132-1,Khuruskul Bridge-Eidgah,LRPS,0.0,0.0,LRP016,2507.0,18.142,18.142,0.0,108.0,99.0,0.0,0.0,127.0,111.0,96.0,1765.0,426.0,201.0,309.0,0.0,2732.0,510.0,3242.0
Z1133,Z1133-1,Whykhong-Shaplapur,LRPS,0.0,0.0,LRP008,1538.0,9.608,9.608,0.0,15.0,43.0,0.0,0.0,63.0,0.0,0.0,194.0,74.0,72.0,160.0,0.0,389.0,232.0,621.0
Z1134,Z1134-1,Masterpara-Shantirhat,LRPS,0.0,0.0,LRP014,131.0,14.061,14.061,0.0,0.0,67.0,0.0,0.0,19.0,3.0,10.0,638.0,257.0,292.0,173.0,1.0,994.0,466.0,1460.0
Z1135,Z1135-1,Konkakhali-Demusian,LRPS,0.0,0.0,LRPS,2566.0,2.566,2.566,0.0,0.0,67.0,0.0,0.0,19.0,3.0,10.0,638.0,257.0,292.0,173.0,1.0,994.0,466.0,1460.0
Z1136,Z1136-1,Safaripark-Majirpura,LRPS,0.0,0.0,LRPS,1822.0,1.822,1.822,0.0,0.0,67.0,0.0,0.0,19.0,3.0,10.0,638.0,257.0,292.0,173.0,1.0,994.0,466.0,1460.0
Z1201,Z1201-1,Kashba-Kuti (int.with N102),LRPS,0.0,0.0,LRP006,927.0,7.01,7.01,0.0,100.0,170.0,0.0,0.0,69.0,32.0,63.0,1653.0,702.0,246.0,216.0,0.0,2789.0,462.0,3251.0
Z1201,Z1201-2,Kuti (int.with N102)-Kuti Bazar,LRP006,927.0,7.01,LRPE,0.0,9.66,2.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1202,Z1202-1,Darkhar-Akhaura(int.with Z1216),LRPS,0.0,0.0,LRP007,3679.0,10.78,10.78,7.0,119.0,55.0,0.0,67.0,36.0,20.0,33.0,977.0,405.0,309.0,553.0,0.0,1719.0,862.0,2581.0
Z1202,Z1202-2,Akhaura(int.with Z1216)-Senarbadi,LRP007,3679.0,10.78,LRPE,0.0,15.057,4.277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1205,Z1205-1,Companiganj-Int.with Z1206,LRPS,0.0,0.0,LRPS,160.0,0.16,0.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1205,Z1205-2,Int.with Z1206-Nabipur(int.with Z1042),LRPS,160.0,0.16,LRP003,1045.0,4.17,4.01,0.0,146.0,220.0,9.0,29.0,170.0,65.0,88.0,4284.0,414.0,125.0,417.0,17.0,5425.0,559.0,5984.0
Z1205,Z1205-3,Nabipur(int.with Z1042)-Muradnagar,LRP003,1045.0,4.17,LRPE,0.0,21.57,17.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1206,Z1206-1,Companiganj-Nabinagar,LRPS,0.0,0.0,LRP028,465.0,28.86,28.86,0.0,145.0,211.0,10.0,26.0,170.0,65.0,100.0,4235.0,409.0,120.0,418.0,17.0,5371.0,555.0,5926.0
Z1210,Z1210-1,Brahmanbaria-Lalpur,LRPS,0.0,0.0,LRPS,13639.0,13.639,13.639,0.0,0.0,147.0,1.0,0.0,124.0,35.0,28.0,3820.0,624.0,700.0,647.0,0.0,4779.0,1347.0,6126.0
Z1216,Z1216-1,Sultanpur-Akhaura(Int.with Z1202),LRPS,0.0,0.0,LRP009,1732.0,10.59,10.59,2.0,96.0,206.0,0.0,66.0,114.0,27.0,49.0,2757.0,325.0,94.0,279.0,0.0,3642.0,373.0,4015.0
Z1219,Z1219-1,Nimsar-Kongshanagar(int.with N102),LRPS,0.0,0.0,LRP008,690.0,8.72,8.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1219,Z1219-2,Kongshanagar(int.with N102)-Burichang,LRP008,690.0,8.72,LRPE,0.0,16.52,7.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1220,Z1220-1,Rajachapitala-Patchkitta,LRPS,0.0,0.0,LRPS,16554.0,16.554,16.554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1221,Z1221-1,Nabipur (Int.with Z1205)-Shalpa(Int.with Z1042),LRPS,0.0,0.0,LRP016,10000.0,25.67,25.67,0.0,9.0,80.0,0.0,0.0,10.0,0.0,0.0,531.0,111.0,85.0,235.0,0.0,741.0,320.0,1061.0
Z1401,Z1401-1,Lalmai-Barura(Int.with Z1028),LRPS,0.0,0.0,LRP009,1440.0,9.499,9.499,1.0,194.0,231.0,1.0,156.0,111.0,12.0,61.0,1638.0,242.0,115.0,100.0,0.0,2647.0,215.0,2862.0
Z1401,Z1401-2,Barura(Int.with Z1028)-Jhalam(Int.with Z1022),LRP009,1440.0,9.499,LRP017,917.0,16.986,7.487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1401,Z1401-3,Jhalam(Int.with Z1022)-Jagatpur (int.with R140),LRP017,917.0,16.986,LRPE,0.0,32.385,15.399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1402,Z1402-1,Baburhat-Matlab Dakhin (int.with Z1445),LRPS,0.0,0.0,LRP010,3425.0,13.632,13.632,0.0,75.0,68.0,0.0,38.0,44.0,1.0,72.0,1364.0,31.0,20.0,40.0,0.0,1693.0,60.0,1753.0
Z1402,Z1402-2,Matlab Dakhin(int.with Z1445)-Narayanpur (int.with Z1482),LRP010,3425.0,13.632,LRP019,1354.0,20.429,6.797,0.0,75.0,68.0,0.0,38.0,44.0,1.0,72.0,1364.0,31.0,20.0,40.0,0.0,1693.0,60.0,1753.0
Z1402,Z1402-3,Narayanpur (int.with Z1482)-Pennai (int.with N1),LRP019,1354.0,20.429,LRPE,0.0,43.849,23.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1403,Z1403-1,Nanupur-Harina,LRPS,0.0,0.0,LRPS,10100.0,10.1,10.1,0.0,0.0,122.0,0.0,0.0,42.0,0.0,51.0,1955.0,179.0,120.0,372.0,0.0,2349.0,492.0,2841.0
Z1405,Z1405-1,Lakshmipur (Jamuna Cinema Hall)-South Temohoni(int.with R145),LRPS,0.0,0.0,LRPS,1552.0,1.552,1.552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1405,Z1405-2,South Temohoni(int.with R145)-Bhabaniganj(int.with Z1429),LRPS,1552.0,1.552,LRP008,388.0,8.511,6.959,0.0,142.0,206.0,31.0,97.0,218.0,21.0,19.0,1530.0,610.0,303.0,338.0,0.0,2874.0,641.0,3515.0
Z1405,Z1405-3,Bhabaniganj(int.with Z1429)-Mannan Nagar (int.with Z1424),LRP008,388.0,8.511,LRP067,458.0,66.4,57.889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1405,Z1405-4,Mannan Nagar (int.with Z1424)-Sonapur,LRP067,458.0,66.4,LRPE,0.0,71.689,5.289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z1407,Z1407-1,Mudaffarganj-Chitoshi (int.with Z1430),LRPS,0.0,0.0,LRP012,877.0,12.973,12.973,0.0,32.0,75.0,0.0,1.0,24.0,7.0,12.0,795.0,124.0,97.0,110.0,0.0,1070.0,207.0,1277.0
