,road,LRPName,condition,chainage,nrLanes,heavyTruck,mediumTruck,smallTruck,largeBus,mediumBus,microBus,utility,car,autoRickshaw,motorcycle,bicycle,cycleRickshaw,cart,totalMotorized,totalNonMotorized,total
351,N1,LRP347a,A,350.674,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
352,N1,LRP347b,A,350.99,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
353,N1,LRP348a,A,351.628,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
354,N1,LRP348b,A,352.064,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
355,N1,LRP349a,A,352.641,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
356,N1,LRP349b,C,353.162,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
357,N1,LRP350a,A,353.694,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
358,N1,LRP351a,A,354.739,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
359,N1,LRP352a,A,356.261,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
360,N1,LRP353a,A,356.517,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
361,N1,LRP353b,A,356.631,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
362,N1,LRP354a,A,357.264,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
363,N1,LRP354d,A,358.03,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
364,N1,LRP357a,A,360.345,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
365,N1,LRP357c,A,360.551,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
366,N1,LRP357d,A,360.89,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
367,N1,LRP357f,A,361.043,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
368,N1,LRP358a,A,361.751,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
369,N1,LRP358b,A,362.168,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
370,N1,LRP359a,A,362.691,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
371,N1,LRP359b,A,362.889,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
372,N1,LRP360a,A,364.056,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
373,N1,LRP360c,A,364.184,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
374,N1,LRP363b,A,366.98,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
375,N1,LRP364a,A,367.362,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
376,N1,LRP364c,A,367.6,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
377,N1,LRP364d,A,368.129,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
378,N1,LRP365a,B,368.703,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
379,N1,LRP367a,A,370.799,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
380,N1,LRP368a,A,371.64,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
381,N1,LRP368c,A,371.848,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
382,N1,LRP369a,A,372.43,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
383,N1,LRP369b,A,372.782,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
384,N1,LRP369c,A,373.192,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
385,N1,LRP370a,A,373.424,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
386,N1,LRP370c,A,373.598,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
387,N1,LRP370e,A,374.081,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
388,N1,LRP371a,A,374.655,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
389,N1,LRP371c,A,375.035,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
390,N1,LRP372a,A,375.416,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
391,N1,LRP372c,A,376.062,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
392,N1,LRP373a,A,376.931,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
393,N1,LRP373b,A,377.189,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
394,N1,LRP374a,A,377.519,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
395,N1,LRP374c,A,377.753,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
396,N1,LRP374e,A,378.02,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
397,N1,LRP375a,A,378.492,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
398,N1,LRP375c,A,379.004,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
399,N1,LRP376a,A,379.504,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
400,N1,LRP377a,A,380.346,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
401,N1,LRP377c,A,380.615,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
402,N1,LRP377d,A,380.759,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
403,N1,LRP377f,A,381.374,2.0,4.375,74.375,19.875,51.5,17.0,95.0,14.75,13.625,193.5,50.375,14.75,56.25,0.0,534.375,71.0,605.375
404,N1,LRP378a,C,381.985,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
405,N1,LRP378b,C,382.055,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
406,N1,LRP379a,C,382.649,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
407,N1,LRP379b,B,383.098,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
408,N1,LRP379c,C,383.269,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
409,N1,LRP380a,A,383.632,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
410,N1,LRP380c,A,384.001,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
411,N1,LRP380e,B,384.358,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
412,N1,LRP381a,B,384.788,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
413,N1,LRP381b,A,384.978,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
414,N1,LRP381c,A,385.237,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
415,N1,LRP382a,A,385.614,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
416,N1,LRP382b,A,385.78,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
417,N1,LRP382c,D,386.07,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
418,N1,LRP383a,A,386.494,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
419,N1,LRP383b,A,386.968,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
420,N1,LRP383c,C,387.23,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
421,N1,LRP383d,C,387.398,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
422,N1,LRP384a,A,387.843,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
423,N1,LRP384b,C,388.328,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
424,N1,LRP385a,C,388.565,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
425,N1,LRP385b,B,388.733,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
426,N1,LRP385c,C,388.886,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
427,N1,LRP385d,C,388.956,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
428,N1,LRP385e,B,389.101,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
429,N1,LRP385f,B,389.258,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
430,N1,LRP385g,A,389.282,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
431,N1,LRP386a,A,389.538,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
432,N1,LRP386b,B,389.684,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
433,N1,LRP386c,A,389.724,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
434,N1,LRP386d,C,389.899,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
435,N1,LRP386e,A,390.047,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
436,N1,LRP386f,A,390.142,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
437,N1,LRP386g,C,390.356,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
438,N1,LRP387a,A,390.506,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
439,N1,LRP387b,A,390.595,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
440,N1,LRP387c,C,390.814,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
441,N1,LRP387d,C,391.031,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
442,N1,LRP387e,A,391.255,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
443,N1,LRP387f,A,391.373,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
444,N1,LRP388a,A,391.521,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
445,N1,LRP388b,B,391.664,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
446,N1,LRP388c,C,391.997,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
447,N1,LRP388d,B,392.093,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
448,N1,LRP388e,B,392.422,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
449,N1,LRP389a,A,392.526,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
450,N1,LRP389b,A,392.619,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
451,N1,LRP389c,C,392.742,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
452,N1,LRP389d,A,393.038,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
453,N1,LRP390a,A,393.764,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
454,N1,LRP390c,C,394.307,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
455,N1,LRP391a,A,394.681,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
456,N1,LRP391c,B,395.328,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
457,N1,LRP392a,C,395.64,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
458,N1,LRP393a,C,396.596,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
459,N1,LRP393c,C,397.144,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
460,N1,LRP394a,D,397.591,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
461,N1,LRP394c,B,397.679,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
462,N1,LRP394e,C,398.406,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
463,N1,LRP395a,B,399.452,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
464,N1,LRP396a,C,400.027,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
465,N1,LRP396b,D,400.46,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
466,N1,LRP398a,A,401.752,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
467,N1,LRP398b,B,401.89,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
468,N1,LRP398d,A,402.323,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
469,N1,LRP400a,A,403.495,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
470,N1,LRP400b,A,403.509,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
471,N1,LRP400c,A,403.79,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
472,N1,LRP400e,C,404.393,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
473,N1,LRP401a,C,404.487,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
474,N1,LRP401c,C,404.774,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
475,N1,LRP402a,C,405.728,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
476,N1,LRP402b,A,405.969,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
477,N1,LRP402c,A,406.218,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
478,N1,LRP403a,A,406.517,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
479,N1,LRP403b,C,406.791,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
480,N1,LRP403d,C,407.239,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
481,N1,LRP404a,C,407.785,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
482,N1,LRP404b,B,408.235,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
483,N1,LRP408a,A,411.81,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
484,N1,LRP408b,C,412.008,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
485,N1,LRP409a,B,412.931,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
486,N1,LRP409b,C,413.235,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
487,N1,LRP409d,C,413.43,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
488,N1,LRP410a,A,413.66,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
489,N1,LRP410b,A,413.901,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
490,N1,LRP410c,A,414,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
491,N1,LRP411a,A,415.056,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
492,N1,LRP411b,A,415.296,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
493,N1,LRP412a,A,415.574,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
494,N1,LRP412b,A,416.057,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
495,N1,LRP412d,A,416.354,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
496,N1,LRP413a,A,416.966,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
497,N1,LRP413b,D,417.29,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
498,N1,LRP414a,A,418.231,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
499,N1,LRP415a,C,418.76,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
500,N1,LRP415b,B,419.036,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
501,N1,LRP415c,C,419.278,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
502,N1,LRP416a,A,419.63,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
503,N1,LRP416b,A,419.88,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
504,N1,LRP416d,B,420.093,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
505,N1,LRP416e,A,420.18,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
506,N1,LRP416f,B,420.406,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
507,N1,LRP417a,C,420.537,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
508,N1,LRP417b,A,420.606,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
509,N1,LRP417c,C,420.952,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
510,N1,LRP417d,A,421.156,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
511,N1,LRP417e,C,421.358,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
512,N1,LRP418a,C,422.081,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
513,N1,LRP418b,C,422.447,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
